stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,100.24,0,0
14hpf,0,0,0,0,0,0,43.47,0,0
16hpf,0,0,0,0,0,0,69.73,0,0
19hpf,0,0,0,0,0,0,19.7,0,0
24hpf,0,0,0,0,0,0,17,0,0
2dpf,3.34,0,0,1.67,3.34,0.83,8.34,0.83,0
3dpf,5.75,0,0.57,0.57,8.62,0,0,0,0
5dpf,1.55,0,0.52,0,3.62,0,87.34,0.52,1.03
10dpf,2.51,1.26,0,0,0,0,3.14,0,0
