stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0,0
3dpf,40.23,0,3.45,0,0.57
5dpf,0.52,0.52,1.03,0.52,1.03
10dpf,6.9,0,0.63,0,0
