stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,10.32,0
12hpf,0,0,1.93,0,0,0,0,0,0,1.93
14hpf,3.34,0,0,0,0,0,0,0,0,3.34
16hpf,0,0,0,2.05,0,0,0,0,2.05,4.1
19hpf,4.38,0,0,2.19,0,0,0,0,0,2.19
24hpf,2,0,1,2,1,0,1,0,2,2
2dpf,100.09,4.17,13.35,30.86,48.38,80.07,11.68,0,23.35,46.71
3dpf,414.32,10.34,17.81,29.31,16.66,216.64,6.32,0,13.79,41.37
5dpf,75.97,14.99,54.78,62.54,13.95,173.65,13.95,9.3,27.91,147.81
10dpf,160.02,20.71,55.22,38.28,8.79,155,8.16,0.63,14.43,51.46
