stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,1.67,1.67,5,2.5,4.17,0.83,0.83,0
3dpf,18.39,6.32,0,2.87,0,3.45,0.57,0.57,3.45
5dpf,7.75,17.06,2.58,19.64,1.03,21.19,3.62,3.62,10.34
10dpf,16.94,78.44,3.77,18.83,0,15.06,1.88,1.26,1.26
