stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0,0
3dpf,2.87,0,0.57,0.57,0,0
5dpf,1.03,0,0.52,2.58,0.52,0.52
10dpf,1.26,0,0,1.26,0,0
