stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
16hpf,4.1,0,0,0,0,0,0,0,0
19hpf,2.19,0,0,4.38,0,0,0,0,0
24hpf,7,0,0,2,0,0,0,0,0
2dpf,78.4,1.67,1.67,3.34,1.67,7.51,0.83,0.83,23.35
3dpf,25.28,1.15,0.57,3.45,1.15,9.77,0.57,0.57,1.72
5dpf,5.69,1.55,2.07,6.72,0.52,5.69,0,0,23.26
10dpf,7.53,1.88,2.51,5.02,0.63,1.88,0,0,5.65
