stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,4779.52,41.29,0,0,650.35,20.65,0,206.46,1899.42,1073.59
12hpf,5012.15,121.45,5.78,158.08,1206.77,190.85,13.49,348.92,2359.57,1281.95
14hpf,3775.22,40.13,177.22,190.6,718.93,337.73,73.56,123.72,1324.17,876.09
16hpf,1884.7,61.52,244.05,137.4,576.28,276.86,59.47,129.2,785.46,578.33
19hpf,2171.67,21.89,78.81,61.3,238.62,157.62,118.22,26.27,245.19,273.65
24hpf,1638,45,87,30,363,167,196,12,321,216
2dpf,700.62,44.21,46.71,75.07,354.48,631.4,262.73,29.19,236.04,191.84
3dpf,1659,21.84,21.84,33.9,38.5,463.74,14.94,0.57,32.18,59.76
5dpf,123.01,13.95,55.3,43.41,36.18,412.43,42.9,97.68,93.55,150.91
10dpf,360.2,10.67,37.65,23.22,13.18,203.95,26.98,1.88,43.3,12.55
