stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,21,0,0,0,0,0,0,2,11
2dpf,17.52,0,0,0,2.5,8.34,1.67,2.5,119.27
3dpf,20.11,2.3,0.57,0,0,4.6,0,0,35.63
5dpf,26.88,8.79,2.07,0.52,3.1,10.85,1.03,2.58,109.57
10dpf,41.42,3.14,0.63,1.26,3.14,3.77,0,1.26,14.43
