stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,0,92.58,40.04,0,0.83
3dpf,5.75,0,0,0,0,156.88,1.15,0,0
5dpf,7.75,0.52,0.52,0.52,1.03,280.12,135.93,0.52,2.58
10dpf,0.63,0,0.63,0,0,47.06,1.88,0,0
