stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0,0,0,3.34,0.83,0,4.17
3dpf,135.04,0.57,0,0.57,0,5.75,0.57,5.17
5dpf,6.2,0,0.52,0.52,0,5.69,0.52,69.26
10dpf,28.87,0,0,0.63,0,3.14,0,8.16
