stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,10.32,0,82.58
12hpf,5.78,5.78,0,0,7.71,7.71,0,80.97,1.93,25.06
14hpf,13.38,0,3.34,0,3.34,0,0,16.72,0,220.69
16hpf,47.17,0,2.05,0,4.1,6.15,6.15,30.76,2.05,92.29
19hpf,15.32,0,0,0,2.19,2.19,13.14,13.14,0,394.05
24hpf,37,2,28,13,29,20,41,2,7,45
2dpf,170.99,5.84,71.73,38.37,125.11,392.02,65.89,10.84,97.59,281.92
3dpf,471.78,20.11,22.41,15.52,17.24,517.76,5.75,0,24.14,58.04
5dpf,118.87,45.48,103.88,76.49,28.43,562.83,24.81,19.64,57.88,235.16
10dpf,217.75,53.97,81.58,48.32,18.2,462.49,16.32,0,30.75,40.16
