stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,2,0,0,0,0,0,0
2dpf,11.68,0.83,0,1.67,5,0,0.83
3dpf,363.18,0,0,0,5.75,0,0.57
5dpf,4.65,0,0.52,0,2.07,0,1.03
10dpf,77.19,0,0,0,4.39,0.63,0
