stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1589.73,10.32,10.32,0,237.43,10.32,0,10.32,980.68,113.55
12hpf,258.32,1.93,0,17.35,90.6,5.78,0,5.78,321.93,32.77
14hpf,494.89,0,80.25,40.13,157.16,83.6,13.38,0,401.26,110.35
16hpf,321.98,8.2,86.13,20.51,121,61.52,20.51,2.05,233.79,63.58
19hpf,571.38,2.19,37.22,6.57,83.19,45.97,17.51,2.19,142.3,54.73
24hpf,191,0,16,2,33,25,5,0,55,12
2dpf,61.72,7.51,11.68,8.34,24.19,58.39,7.51,0.83,44.21,26.69
3dpf,162.62,9.19,3.45,4.6,2.87,51.72,4.6,0,13.79,10.92
5dpf,46.51,5.69,13.95,19.64,19.12,238.77,9.3,11.37,54.78,193.81
10dpf,221.52,31.38,25.73,44.55,31.38,417.94,11.92,0,108.56,63.38
