stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,0,0.83,0,0
3dpf,6.9,0,0.57,0,3.45,1.15,0,0,0
5dpf,1.03,1.03,1.03,0,1.55,0,0,0.52,0
10dpf,3.77,0.63,2.51,0.63,6.28,0.63,0,0.63,1.88
