stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0.83,5,8.34,7.51,0,3.34,0.83
3dpf,37.93,0,2.87,0,29.88,0.57,0.57,2.3
5dpf,5.17,2.58,4.13,0.52,52.2,1.55,3.1,4.65
10dpf,21.96,10.67,3.14,0.63,22.59,0,1.88,1.26
