stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,1.67,0.83,0.83,0
3dpf,110.33,0.57,0,0.57,0,0.57,0,0.57
5dpf,2.58,0,0,1.03,0,2.07,0.52,5.17
10dpf,28.87,0,0.63,0,0,0.63,0,0
