stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,10.32,0,0,0,0,1620.7
12hpf,36.63,13.49,5.78,0,5.78,1.93,0,1.93,11.57,1048.7
14hpf,157.16,0,23.41,6.69,6.69,13.38,0,0,10.03,1959.5
16hpf,510.65,32.81,10.25,14.36,59.47,28.71,24.61,16.41,94.34,2171.82
19hpf,109.46,8.76,6.57,26.27,2.19,6.57,2.19,4.38,8.76,2289.89
24hpf,158,19,216,59,34,24,8,2,129,1037
2dpf,378.67,15.01,183.5,107.6,99.26,212.69,40.87,6.67,83.41,1630.62
3dpf,214.92,51.14,52.87,31.61,7.47,94.82,2.87,0,5.75,541.89
5dpf,145.75,84.76,324.05,132.82,14.47,226.37,17.06,6.72,27.39,2543.83
10dpf,217.75,70.28,196.42,57.73,5.65,77.19,8.79,0.63,8.16,515.2
