stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,0.83,0,0,0,1.67,1.67
3dpf,5.75,0.57,1.15,0,0.57,4.02,0,0,1.15
5dpf,8.79,0.52,16.54,1.03,1.03,16.54,4.13,3.62,10.34
10dpf,12.55,1.26,8.16,1.88,2.51,3.77,0.63,1.26,5.02
