stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,0.83,0.83,0.83,1.67
3dpf,70.68,0,0,0.57,0.57,0,0
5dpf,3.1,1.03,1.03,0,1.03,0,0.52
10dpf,14.43,0.63,0.63,0,1.26,0,0
