stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.17,0,0.83,3.34,0.83,0,0
3dpf,102.86,0,0,6.9,0,0,0
5dpf,2.58,0.52,0,1.03,0.52,0.52,1.03
10dpf,27.61,0,0,1.26,0,0,0
