stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,30.97,0,0,0,0,10.32,10.32,134.2
12hpf,5.78,0,5.78,0,0,0,0,0,5.78,26.99
14hpf,43.47,0,3.34,6.69,6.69,13.38,10.03,0,6.69,752.37
16hpf,53.32,0,10.25,8.2,34.86,41.02,26.66,0,10.25,639.86
19hpf,48.16,0,32.84,6.57,10.95,15.32,13.14,0,4.38,820.94
24hpf,22,5,190,12,14,9,7,0,22,468
2dpf,220.2,25.02,148.47,52.55,127.61,175.16,79.24,2.5,40.04,555.49
3dpf,1006.78,49.42,49.42,33.9,48.27,357.43,48.84,0,5.75,185.61
5dpf,131.79,53.23,235.16,86.31,38.25,238.77,69.77,9.82,21.71,773.69
10dpf,490.1,58.36,168.81,45.81,25.1,136.8,37.65,0,10.67,83.46
