stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0,0,0
2dpf,6.67,0,0,1.67,2.5,122.61,0,3.34,2.5
3dpf,3.45,0,0,1.15,5.17,1.15,0,0.57,0
5dpf,1.03,1.03,4.13,1.55,7.24,12.4,0.52,3.1,5.17
10dpf,0.63,0,3.14,0,0,6.9,0,0,0
