stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0,4.17,7.51,0,0,0
3dpf,30.46,0,0,0,1.15,18.39,0,0,0
5dpf,2.07,1.03,1.03,2.07,1.55,30.49,1.55,4.65,6.2
10dpf,5.02,0,0,0,0,5.65,0.63,2.51,1.26
