stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,6.69,0
16hpf,0,0,0,0,0,0,0,16.41,0
24hpf,1,0,0,0,0,0,0,1,0
2dpf,7.51,0.83,3.34,15.01,26.69,0,0,14.18,1.67
3dpf,39.08,0,0,0,34.48,0,0,0,2.87
5dpf,2.07,0,0,0.52,14.99,0,1.03,2.07,1.55
10dpf,10.67,1.88,0,0,5.02,1.26,0,0.63,1.88
