stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,78,0
2dpf,12.51,0,0,1.67,1.67,3.34,9.17,6.67
3dpf,1.15,0,0,0,0.57,0,1.72,0
5dpf,1.03,1.03,1.03,1.03,2.07,0.52,3.1,1.03
10dpf,0,0,0,0,0.63,0,10.67,0
