stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,4,0,0,0,0
2dpf,18.35,0.83,0,0,65.89,5,0,2.5,0
3dpf,212.62,0,0,0.57,62.64,4.6,0,0.57,0
5dpf,21.71,1.55,1.55,2.07,40.31,29.46,0,1.03,5.69
10dpf,80.32,0.63,0.63,0.63,34.51,9.41,0.63,2.51,0.63
