stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0
2dpf,2.5,3.34,6.67,0,1.67,1.67
3dpf,1.15,0,6.32,0,0.57,0
5dpf,0.52,0,19.12,1.03,0.52,0
10dpf,5.65,0,9.41,1.26,0.63,0
