stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,4.1,0,0,0,0,4.1,0
19hpf,0,13.14,10.95,4.38,0,0,0,6.57,0
24hpf,0,4,20,0,1,0,0,4,0
2dpf,14.18,18.35,99.26,35.03,31.69,1.67,4.17,83.41,1.67
3dpf,6.32,4.02,22.41,4.6,129.3,0,0,16.09,0
5dpf,10.34,34.11,48.58,5.69,36.69,1.03,4.13,18.09,3.1
10dpf,6.28,38.91,15.06,1.88,29.49,1.26,0,8.79,0.63
