stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,17.52,0,0,0,0.83,2.5,1.67,0.83
3dpf,57.46,0,0,0,0,1.72,0,0.57
5dpf,2.58,0.52,1.03,0.52,0.52,6.2,0,2.58
10dpf,38.91,0.63,0,0,0,0.63,0,0.63
