stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0,1.67,0,3.34,6.67,1.67,5.84
3dpf,0.57,0,0,0,0,0,0,0
5dpf,0,1.03,1.03,1.03,0,1.55,0,3.62
