stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,5,0,0.83,0.83
3dpf,6.9,0.57,0,0.57,0,0,0.57
5dpf,0.52,0,0,2.58,0,0.52,1.03
10dpf,4.39,0.63,0.63,2.51,1.26,2.51,0.63
