stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,6.67,0,0,4.17,0,0,0
3dpf,26.43,0,1.72,14.37,0,1.72,0
5dpf,2.58,2.07,0.52,10.34,1.03,1.55,1.55
10dpf,14.43,0.63,1.88,8.79,0,2.51,0
