stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0.83,2.5,1.67,1.67,0,4.17
3dpf,12.07,1.15,0,0,12.64,0,1.72
5dpf,5.17,11.37,2.07,0,3.1,1.55,12.92
10dpf,9.41,8.16,1.26,0,4.39,0,6.9
