stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,0,0,0,0,0,4.38
24hpf,0,5,0,0,0,0
2dpf,0,1.67,0.83,0,0,6.67
3dpf,2.3,4.6,0,1.72,0.57,3.45
5dpf,0,9.3,0,1.03,0.52,4.65
10dpf,0,13.81,0,1.26,0,1.26
