stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,30.97
12hpf,5.78,1.93,0,0,0,0,0,0,1.93,50.12
14hpf,10.03,0,0,0,0,0,0,0,3.34,70.22
16hpf,12.3,0,0,0,2.05,4.1,2.05,0,2.05,49.22
19hpf,21.89,0,0,4.38,0,0,0,0,2.19,28.46
24hpf,24,1,1,4,1,5,0,0,3,36
2dpf,127.61,5.84,9.17,17.52,16.68,68.39,13.35,1.67,25.02,74.23
3dpf,545.91,8.62,4.6,12.07,9.77,99.99,8.05,0,4.02,31.03
5dpf,124.04,16.02,25.84,40.31,7.75,99.75,23.77,4.65,15.5,121.45
10dpf,366.48,14.43,20.08,42.04,5.65,79.7,10.67,0.63,8.16,34.51
