stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0,0,0,0,1.67
3dpf,3.45,0.57,0.57,0,0.57,2.87,0
5dpf,0,0,0.52,1.03,0,3.62,1.55
10dpf,1.26,0,1.26,1.26,0,1.26,0
