stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1,2,2,0,0,0
2dpf,22.52,3.34,4.17,28.36,79.24,26.69,0,25.86,2.5
3dpf,31.61,2.3,0,2.3,51.14,12.07,0,9.19,0.57
5dpf,6.2,14.47,1.03,6.2,71.84,44.45,1.03,14.47,2.07
10dpf,86.6,3.14,3.77,1.26,68.4,18.2,0,7.53,0
