stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
24hpf,1,0,0,0,0,0,0,0,0
2dpf,6.67,0,0.83,0.83,0,2.5,1.67,1.67,2.5
3dpf,9.19,0,0,0,0,2.3,0,0.57,1.15
5dpf,6.2,1.03,1.55,0.52,1.55,24.29,0.52,4.65,9.3
10dpf,3.77,0.63,1.26,0.63,0,12.55,0,1.88,1.88
