stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,4.1,0,0,0,0,0
19hpf,4.38,0,0,6.57,0,0,2.19,0,0
24hpf,3,0,0,0,0,0,10,0,0
2dpf,38.37,0,0.83,4.17,5,10.84,11.68,1.67,4.17
3dpf,588.44,1.15,1.15,2.3,2.3,16.09,0,1.15,1.72
5dpf,32.04,0,3.62,6.2,0.52,22.74,3.1,6.72,5.17
10dpf,96.64,0,1.26,1.26,0.63,10.67,3.14,1.88,1.26
