stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,2.5,0,3.34,0,3.34
3dpf,4.6,0,0.57,0,9.19,68.96,0,0
5dpf,2.07,0,0.52,0.52,9.82,70.81,1.55,5.17
10dpf,0,0.63,0,0.63,10.04,3.14,0,0
