stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,13.14,0,0,0,0,0,0
24hpf,39,1,0,0,1,0,0
2dpf,11.68,1.67,0,1.67,9.17,3.34,7.51
3dpf,37.35,0,0,0,5.17,0,1.15
5dpf,4.13,0.52,1.55,0,14.99,0,2.58
10dpf,25.73,0.63,0,0,5.65,0.63,0
