stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,4.38,0,0,0,0
24hpf,0,1,0,0,0,0,0
2dpf,0.83,0,3.34,0.83,1.67,0.83,2.5
3dpf,11.49,1.15,0.57,0.57,6.9,0,0.57
5dpf,0.52,4.13,2.07,0.52,13.44,1.55,4.65
10dpf,4.39,8.79,0,0.63,6.28,0.63,1.26
