stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
12hpf,0,0,0,0,0,3.86
14hpf,0,0,0,0,0,10.03
24hpf,0,0,0,0,0,2
2dpf,1.67,0,0.83,1.67,1.67,85.91
3dpf,5.17,0.57,0,0,1.15,20.69
5dpf,0.52,0,1.03,0.52,1.03,41.35
10dpf,2.51,0.63,0,0,0.63,18.83
