stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,0.83,0,0
3dpf,1.15,2.3,0,0.57,0,2.87,0,0
5dpf,1.55,2.07,1.55,0.52,0.52,1.03,0,2.58
10dpf,4.39,0.63,3.77,2.51,1.26,4.39,0.63,0
