stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,5.78,0,0,0,0,0,0,0,0,0
14hpf,3.34,0,0,0,0,0,0,0,0,0
16hpf,8.2,0,0,2.05,6.15,2.05,0,0,0,4.1
19hpf,8.76,0,0,0,0,0,0,0,0,0
24hpf,21,2,0,0,11,1,3,0,8,0
2dpf,219.36,2.5,8.34,20.02,112.6,191,25.02,3.34,196.01,30.86
3dpf,1619.35,5.75,13.22,9.77,25.86,326.4,1.72,0,48.84,19.54
5dpf,252.73,16.54,42.9,66.15,45.48,704.44,41.35,36.69,185.02,193.29
10dpf,1814.83,26.98,81.58,31.38,37.02,481.32,28.24,1.26,90.99,35.14
