stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,2.5,2.5,0.83,0.83,2.5,0.83
3dpf,0.57,0.57,1.72,0.57,0,0.57,0
5dpf,1.03,1.55,0.52,1.55,0,0,21.71
10dpf,0,0,0,0.63,0,0,3.14
