stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
2dpf,36.7,0,0,0,5,0,0,0,2.5
3dpf,87.92,0,0,0,3.45,0,0,0.57,0
5dpf,110.08,0.52,0.52,0.52,10.34,1.03,0.52,2.58,8.27
10dpf,30.75,0,0,0,1.26,0,0,0,0
