stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm
19hpf,2.19,0,0,0
3dpf,10.34,0,1.72,0
5dpf,0,0,0.52,5.17
10dpf,6.28,0.63,3.14,8.79
