stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0
19hpf,0,2.19,0,0,0,0,0,0
24hpf,0,3,0,0,0,0,0,0
2dpf,3.34,10.84,0,1.67,10.84,10.84,8.34,1.67
3dpf,2.87,13.22,0,0,5.17,13.79,5.75,0
5dpf,2.07,56.85,1.03,7.24,0.52,13.95,10.34,5.17
10dpf,1.88,35.77,0,1.88,0,3.14,3.77,0
