stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,3.34,1.67,0.83,3.34,1.67,1.67,5
3dpf,43.67,0.57,0,0.57,1.15,11.49,0,0.57,1.15
5dpf,2.07,1.03,2.58,1.55,1.03,16.54,0.52,0.52,10.85
10dpf,11.3,0,1.26,0.63,0,5.02,0.63,0,3.14
