stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,2.5
3dpf,0,0,0,1.15
5dpf,0.52,1.03,0,9.3
10dpf,1.26,0,0.63,8.16
