stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,227.1,0,0,0,0,0,0,0,0,0
12hpf,215.91,0,0,0,0,0,0,1.93,1.93,5.78
14hpf,137.1,0,0,0,0,0,0,0,0,3.34
16hpf,125.1,0,0,0,0,0,2.05,2.05,2.05,2.05
19hpf,111.65,0,0,0,0,0,0,0,0,0
24hpf,136,6,1,1,1,1,0,0,8,7
2dpf,48.38,0.83,0.83,0,2.5,10.84,0.83,0,0.83,5
3dpf,299.39,0.57,0,0,0,4.02,0,0,1.15,1.72
5dpf,14.99,0.52,0,1.03,0.52,6.2,0,0,1.55,6.2
10dpf,57.73,1.26,0,0,0,1.26,0,0,0.63,0
