stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05,0
2dpf,0,0,0,0,0,0,0,0.83,0
3dpf,4.02,2.3,0.57,1.72,0,6.32,0,0,2.3
5dpf,2.07,0.52,0,0.52,0.52,3.1,0,0,3.62
10dpf,7.53,3.14,1.26,1.88,0.63,1.88,0.63,0,0.63
