stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.67,0,0.83,0,2.5
3dpf,0.57,0,0,0.57,0,0,0
5dpf,0.52,0,0.52,0,1.55,0.52,2.07
10dpf,11.3,0.63,0.63,0,0,0,0
