stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,45.97,0,0,0,0,0,0
24hpf,0,0,166,0,0,0,0,0,0
2dpf,3.34,0.83,62.56,0,0,0.83,7.51,0,0.83
3dpf,36.78,0,28.73,0.57,0,2.87,0.57,1.15,1.72
5dpf,7.24,2.07,306.48,6.2,2.07,32.56,1.55,4.65,25.84
10dpf,25.1,1.88,181.36,5.65,0.63,5.65,0.63,2.51,3.14
