stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,6.67,0,5,2.5,0.83,2.5,0,0.83,1.67
3dpf,54.02,0.57,1.72,1.72,0,1.72,0,0,0.57
5dpf,3.1,0,20.67,3.1,1.03,2.58,0.52,1.03,2.07
10dpf,25.1,0,11.3,4.39,0,1.26,0,0.63,0
