stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,8.34,0,3.34,0.83,0.83
3dpf,9.19,2.87,0,5.17,0,0
5dpf,0.52,6.72,0.52,6.72,0,3.62
10dpf,3.14,4.39,0,1.26,0,0
