stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,10.32
14hpf,0,0,0,0,0,0,40.13
19hpf,0,0,0,0,0,0,32.84
24hpf,0,0,0,0,0,0,1
2dpf,0,0,0,0,0,0,47.54
3dpf,3.45,0,0,0,1.15,0,11.49
5dpf,0.52,0.52,1.03,0,0.52,0.52,42.38
10dpf,1.88,0,1.88,0.63,1.88,0,5.65
