stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,30.97,0,0,0,0,0,0,0,10.32
12hpf,0,9.64,0,0,1.93,0,0,0,1.93,5.78
14hpf,10.03,6.69,0,0,0,0,0,0,0,16.72
16hpf,4.1,20.51,0,0,0,2.05,0,0,0,12.3
19hpf,6.57,6.57,0,4.38,0,0,0,0,0,17.51
24hpf,16,2,7,1,0,9,0,0,0,26
2dpf,141.79,2.5,26.69,18.35,46.71,150.97,11.68,1.67,29.19,103.43
3dpf,661.42,13.22,13.22,11.49,15.52,208.6,4.6,0,6.32,68.38
5dpf,219.14,34.63,72.87,46.51,22.22,343.69,26.36,9.3,28.94,293.04
10dpf,323.18,28.87,50.2,13.18,4.39,66.52,12.55,0,5.65,62.75
