stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.83,0.83,0,0,0.83,0.83
3dpf,9.77,2.3,0.57,4.02,0,0,0
5dpf,0,16.02,0,1.55,0,0,1.55
10dpf,1.26,7.53,1.26,1.26,0.63,0,1.26
