stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,20.65,10.32,0
12hpf,1.93,0,0,0,1.93,0,0,46.27,3.86,1.93
14hpf,0,0,0,0,0,0,0,50.16,6.69,220.69
16hpf,6.15,0,2.05,0,2.05,2.05,0,38.97,8.2,22.56
19hpf,10.95,0,0,0,4.38,2.19,0,24.08,0,536.35
24hpf,7,1,3,0,4,1,7,11,0,52
2dpf,79.24,3.34,9.17,19.18,30.86,45.04,135.12,1.67,30.03,708.13
3dpf,235.6,44.25,13.22,12.64,7.47,86.2,5.75,0,22.41,336.74
5dpf,126.62,99.23,96.65,81.66,43.41,473.42,54.27,26.88,106.98,1662.12
10dpf,286.78,203.95,107.94,65.26,47.69,394.72,52.09,1.88,103.54,399.11
