stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,1.67,0,0,0.83,0
3dpf,3.45,4.6,0,1.72,0,0,0.57
5dpf,2.58,3.1,0.52,2.58,0.52,0,2.07
10dpf,3.14,6.28,0.63,0,0,0.63,0
