stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0,0,0,2.5,1.67,0.83,0.83
3dpf,2.3,0,0,0,0,4.02,0,0
5dpf,3.62,0,0.52,0,0,2.58,0,1.03
10dpf,4.39,0.63,0.63,1.26,0,2.51,0,0.63
