stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,1.93,5.78,7.71,1.93,0
14hpf,0,0,6.69,10.03,3.34,10.03,0
16hpf,0,0,2.05,8.2,0,8.2,0
19hpf,0,0,0,2.19,2.19,0,0
24hpf,1,1,6,8,7,5,3
2dpf,0.83,0.83,0.83,0.83,0,0,0
3dpf,3.45,0,0,0.57,3.45,0,0
5dpf,0,2.07,0.52,0,1.55,0,0
10dpf,0,4.39,0,0,0.63,0,0
